@relation 'autoGeneratedARFF-weka.filters.unsupervised.attribute.Remove-R2,4-9,11,13-14,16,18-19,21,23-27,30-36,39-47'

@attribute bodydearword.feature numeric
@attribute bodyhtml.feature numeric
@attribute bodysuspensionword.feature numeric
@attribute externalsabinary.feature numeric
@attribute scriptonclick.feature numeric
@attribute scriptstatuschange.feature numeric
@attribute sendnumwords.feature numeric
@attribute subjectbankword.feature numeric
@attribute subjectrichness.feature numeric
@attribute subjectverifyword.feature numeric
@attribute urlnumip.feature numeric
@attribute urlnumlink.feature numeric
@attribute class {ham,phish}

@data
1,1,0,1,0,0,0,0,0.142857,0,1,18,phish
1,1,1,1,0,0,0,0,0.145161,0,0,0,phish
0,1,0,1,0,0,0,0,0.128205,0,4,3,phish
0,1,0,1,0,0,0,0,0.2,0,1,1,phish
0,1,0,1,0,0,0,0,0.133333,0,0,4,phish
0,1,0,1,0,0,0,0,0.181818,0,0,1,phish
1,0,0,1,0,0,0,0,0.137931,0,0,1,phish
0,1,0,1,0,0,0,0,0.181818,0,0,1,phish
0,1,0,1,0,0,0,0,0.128205,0,4,3,phish
0,1,0,1,0,0,0,0,0.128205,0,4,3,phish
1,1,1,1,0,1,0,0,0.125,0,0,1,phish
1,1,0,1,0,0,0,0,0.127273,0,1,1,phish
0,1,0,0,0,0,0,0,0.25,0,0,0,phish
0,1,0,1,0,0,0,1,0.176471,0,0,0,phish
0,1,0,1,0,0,0,1,0.15,0,0,1,phish
1,1,0,1,1,0,0,0,0.162791,0,0,2,phish
0,1,0,1,0,0,0,0,0.142857,0,2,0,phish
0,1,0,1,1,0,0,0,0.137931,0,4,7,phish
1,1,0,1,0,0,0,1,0.154762,0,1,1,phish
1,1,1,1,0,0,0,0,0.151515,0,0,2,phish
1,1,0,1,0,0,0,0,0.147059,1,0,1,phish
0,0,0,0,0,0,0,0,0.166667,0,0,0,phish
0,1,0,1,0,0,0,1,0.171429,0,0,0,phish
0,1,0,1,0,0,0,0,0.15625,0,0,3,phish
1,1,0,1,0,0,0,0,0.156863,0,0,4,phish
1,1,0,1,0,0,0,1,0.137931,0,0,3,phish
0,1,0,0,0,0,0,0,0.157895,0,0,5,phish
0,1,0,1,1,0,0,0,0.137931,0,4,7,phish
1,1,0,1,0,0,0,0,0.105263,0,1,11,phish
1,1,0,1,0,0,0,1,0.208955,0,0,0,phish
0,1,0,1,0,0,0,1,0.153846,0,0,1,phish
1,1,0,1,1,0,0,0,0.148148,0,0,3,phish
1,0,0,1,0,0,0,0,0.14,0,1,4,phish
0,1,0,1,0,0,0,0,0.147059,0,3,3,phish
1,1,0,1,0,0,0,0,0.191489,0,0,1,phish
0,1,0,1,0,0,0,1,0.202899,0,0,0,phish
0,1,0,0,0,0,0,0,0.222222,0,0,9,phish
1,1,0,1,0,0,0,0,0.142857,0,4,4,phish
0,1,0,1,0,0,0,0,0.195122,0,0,1,phish
0,1,0,1,0,0,0,0,0.121212,0,4,3,phish
0,1,0,1,0,0,0,0,0.190476,0,9,3,phish
1,1,0,1,0,0,0,1,0.22,0,0,1,phish
0,1,0,1,1,0,0,0,0.181818,0,0,14,phish
1,1,0,1,0,0,0,0,0.130435,0,1,1,phish
1,1,0,1,0,0,0,0,0.166667,0,0,3,phish
0,1,0,1,0,0,0,0,0.1875,0,0,1,phish
0,1,0,1,1,0,0,0,0.181818,0,0,14,phish
1,1,0,1,1,0,0,1,0.2,0,0,1,phish
1,1,0,1,0,0,0,0,0.153846,0,0,2,phish
1,1,0,1,0,0,0,0,0.105263,0,0,10,phish
0,1,0,1,0,0,0,0,0.128205,0,4,3,phish
1,1,0,1,0,0,0,0,0.130435,0,0,1,phish
1,1,0,1,0,0,0,1,0.220588,0,0,0,phish
0,1,0,1,0,0,0,0,0.128205,0,4,3,phish
0,1,0,1,0,0,0,0,0.121212,0,4,3,phish
1,1,0,1,0,0,0,0,0.137931,0,5,5,phish
0,1,0,1,0,0,0,0,0.128205,0,4,3,phish
0,1,0,1,1,0,0,0,0.181818,0,0,3,phish
1,1,0,0,0,0,0,1,0.142857,0,0,1,phish
0,0,0,1,0,0,0,0,0,0,0,0,phish
0,1,0,1,1,0,0,0,0.181818,0,0,3,phish
0,1,0,1,1,0,0,0,0.181818,0,0,3,phish
0,1,0,1,1,0,0,0,0.181818,0,0,3,phish
0,1,0,1,1,0,0,0,0.181818,0,0,3,phish
0,1,0,1,1,0,0,0,0.181818,0,0,3,phish
0,1,0,1,1,0,0,0,0.181818,0,0,3,phish
1,1,0,1,0,0,0,0,0.175,0,0,12,phish
1,1,0,1,0,0,0,0,0.145833,0,1,1,phish
0,1,0,1,0,0,0,0,0.128205,0,4,3,phish
0,1,0,1,0,0,0,0,0.128205,0,4,3,phish
0,1,0,1,0,0,0,1,0.215385,0,0,1,phish
0,1,0,1,0,0,0,0,0.1875,0,0,1,phish
1,1,0,1,0,0,0,0,0.147059,1,0,1,phish
1,1,0,1,0,0,0,0,0.183673,0,0,1,phish
1,1,0,1,0,0,0,0,0.147059,1,0,1,phish
1,1,0,1,0,0,0,0,0.244444,0,0,1,phish
1,1,0,1,0,0,0,0,0.117647,0,0,0,phish
1,1,0,1,0,0,0,0,0.117647,0,0,0,phish
1,1,0,1,0,0,0,0,0.244444,0,0,1,phish
1,1,0,1,0,0,0,0,0.189655,0,1,1,phish
0,1,0,1,0,0,0,0,0.21519,0,0,1,phish
0,0,0,1,0,0,0,0,0,0,0,0,phish
0,1,0,1,0,0,0,0,0.193548,0,3,3,phish
0,1,0,1,0,0,0,0,0.21519,0,0,1,phish
0,1,0,1,0,0,0,1,0.208955,0,0,0,phish
0,1,0,1,0,0,0,0,0.128205,0,4,3,phish
0,1,0,1,0,0,0,0,0.125,0,0,4,phish
1,1,0,1,0,0,0,0,0.137931,0,5,5,phish
1,1,0,1,0,0,0,0,0.145455,0,0,1,phish
1,1,0,1,0,0,0,0,0.195652,0,0,1,phish
1,1,0,1,0,0,0,1,0.157895,0,0,1,phish
0,1,0,1,0,0,0,0,0.128205,0,4,3,phish
0,1,0,1,0,0,0,0,0.138889,0,0,1,phish
0,1,0,1,0,0,0,0,0.128205,0,5,2,phish
1,1,0,1,0,0,0,0,0.117647,0,0,0,phish
1,1,0,1,0,1,0,0,0.147059,1,1,1,phish
0,1,0,1,0,0,0,0,0.128205,0,4,3,phish
0,1,0,1,0,0,0,0,0.128205,0,4,3,phish
0,1,0,1,0,0,0,0,0.128205,0,4,3,phish
0,1,0,1,0,0,0,0,0.128205,0,4,3,phish
0,1,0,1,0,0,0,1,0.225806,0,0,0,phish
1,1,0,1,0,0,0,0,0.117647,0,0,0,phish
0,1,0,1,0,0,0,0,0.128205,0,4,3,phish
1,0,0,1,0,0,0,0,0.157895,0,0,1,phish
1,1,0,1,0,0,0,0,0.108108,0,0,3,phish
0,1,0,1,1,0,0,0,0.181818,0,0,3,phish
1,1,0,1,0,0,0,0,0.117647,0,0,0,phish
0,1,0,1,0,0,0,0,0.145833,0,1,0,phish
1,1,0,1,0,0,0,0,0.142857,0,0,1,phish
0,1,0,1,0,0,0,0,0.190476,0,13,4,phish
0,0,0,1,0,0,0,0,0,0,0,0,phish
1,1,0,1,0,0,0,0,0.142857,0,0,1,phish
1,1,0,1,0,0,0,1,0.153846,0,0,1,phish
0,1,0,1,0,1,0,1,0.181818,0,0,3,phish
0,1,0,1,0,1,0,1,0.181818,0,0,3,phish
0,0,0,1,0,0,0,0,0,0,0,0,phish
0,0,0,1,0,0,0,0,0,0,0,0,phish
0,0,0,1,0,0,0,0,0,0,0,0,phish
1,1,0,1,0,0,0,0,0.142857,0,0,1,phish
0,1,0,0,0,0,0,0,0.136364,0,0,4,phish
1,1,0,1,0,0,0,0,0.136364,0,0,0,phish
1,1,0,1,0,0,0,0,0.136364,0,0,0,phish
1,1,0,1,0,0,0,0,0.136364,0,0,0,phish
1,1,0,1,0,0,0,0,0.136364,0,0,0,phish
0,1,0,1,0,0,0,0,0.21875,0,3,4,phish
0,1,0,1,0,0,0,0,0.163934,0,3,3,phish
1,1,0,1,0,0,0,0,0.136364,0,0,1,phish
0,1,0,1,0,0,0,1,0.175,0,0,0,phish
1,1,0,1,0,0,0,0,0.136364,0,0,1,phish
1,1,0,1,0,0,0,0,0.136364,0,0,1,phish
0,1,0,1,0,0,0,1,0.233333,0,0,1,phish
1,1,0,1,0,0,0,0,0.145455,0,0,1,phish
1,1,0,1,0,0,0,0,0.136364,0,0,1,phish
0,1,0,1,0,0,0,0,0.176471,1,0,1,phish
1,1,0,1,0,0,0,0,0.136364,0,1,1,phish
0,1,0,1,0,0,0,0,0.181818,0,7,12,phish
0,1,0,1,1,0,0,0,0.181818,0,0,3,phish
1,1,0,1,0,0,0,0,0.136364,0,0,1,phish
0,1,0,1,0,0,0,0,0.128205,0,4,3,phish
0,1,0,1,1,0,0,0,0.190476,0,0,12,phish
0,1,0,1,0,0,0,0,0.128205,0,4,3,phish
0,1,0,1,0,0,0,0,0.128205,0,4,3,phish
0,1,0,1,0,0,0,0,0.128205,0,4,3,phish
1,1,0,1,0,0,0,1,0.173913,0,1,1,phish
0,1,0,1,0,0,0,0,0.153846,0,0,0,phish
0,1,0,1,0,0,0,1,0.2,0,0,1,phish
0,1,0,1,0,0,0,0,0.163934,0,3,3,phish
0,1,0,1,1,0,0,0,0.172414,0,0,14,phish
0,1,0,1,0,0,0,0,0.115385,0,1,4,phish
0,1,0,1,0,0,0,0,0.163934,0,3,3,phish
1,1,0,1,0,0,0,0,0.112903,0,0,1,phish
0,1,0,1,0,0,0,0,0.2125,0,0,0,phish
1,1,0,1,0,0,0,0,0.238095,0,0,2,phish
1,1,0,1,0,0,0,0,0.238095,0,0,2,phish
1,1,0,1,0,0,0,0,0.146341,0,0,3,phish
1,1,0,0,0,0,0,1,0.147059,0,0,0,phish
1,0,0,1,0,0,0,0,0.136364,0,1,1,phish
1,1,0,1,0,0,0,0,0.153846,0,1,1,phish
0,0,0,1,1,0,0,0,0.205479,0,0,13,phish
0,0,0,1,1,0,0,0,0.205479,0,0,13,phish
0,1,0,1,0,0,0,0,0.2,0,0,2,phish
0,0,0,0,0,0,0,0,0.105263,0,0,0,phish
0,0,0,1,1,0,0,0,0.205479,0,0,14,phish
1,1,0,1,0,0,0,1,0.186047,0,0,1,phish
1,0,0,1,0,0,0,1,0.137931,0,0,0,phish
1,0,0,1,0,0,0,0,0.137931,0,0,1,phish
1,1,1,1,0,0,0,0,0.105263,0,1,2,phish
1,1,0,1,0,0,0,0,0.15,0,0,1,phish
0,1,0,1,0,0,0,0,0.1875,0,0,1,phish
1,1,0,1,0,0,0,0,0.130435,0,0,0,phish
0,1,0,1,0,0,0,1,0.181818,0,0,1,phish
1,1,0,1,0,0,0,1,0.170213,0,0,3,phish
0,1,0,1,0,0,0,0,0.16129,0,0,3,phish
0,1,0,1,0,0,0,0,0.128205,0,4,3,phish
1,0,0,1,0,0,0,0,0.137931,0,0,1,phish
0,1,0,1,0,0,0,1,0.155556,0,0,0,phish
0,1,0,1,0,0,0,0,0.189189,0,0,12,phish
0,1,0,1,0,0,0,0,0.128205,0,4,3,phish
1,1,0,1,0,0,0,0,0.15,0,0,1,phish
1,1,1,1,0,0,0,0,0.219512,0,1,2,phish
1,1,0,1,0,0,0,1,0.114286,0,0,1,phish
0,1,0,1,0,0,0,0,0.130435,0,2,0,phish
0,1,0,1,0,0,0,0,0.151515,1,0,2,phish
0,1,0,1,0,0,0,1,0.208333,0,0,1,phish
1,1,0,1,0,0,0,1,0.146341,0,0,1,phish
0,1,0,1,0,0,0,1,0.192308,0,0,1,phish
1,1,0,1,0,0,0,0,0.15625,0,0,1,phish
0,1,0,1,0,0,0,0,0.109375,0,2,0,phish
1,1,0,1,0,0,0,1,0.146341,0,0,1,phish
1,1,1,1,0,0,0,0,0.162162,0,0,6,phish
1,1,0,1,0,0,0,0,0.130435,0,0,1,phish
0,1,0,1,0,0,0,0,0.166667,0,4,0,phish
1,1,0,1,0,0,0,0,0.245283,0,0,4,phish
1,1,1,1,0,0,0,0,0.147059,0,0,1,phish
1,1,1,1,0,0,0,0,0.147059,0,0,1,phish
1,1,1,1,0,0,0,0,0.147059,0,0,1,phish
0,1,0,1,0,0,0,0,0.184211,0,1,2,phish
0,1,0,1,0,0,0,0,0.181818,0,0,12,phish
1,1,0,1,0,0,0,1,0.136364,0,0,6,phish
1,1,0,1,0,0,0,0,0.117647,0,2,2,phish
0,1,0,1,0,0,0,0,0.163934,0,3,3,phish
1,1,0,1,0,0,0,0,0.114286,0,1,2,phish
0,1,0,0,0,0,0,0,0.136364,0,0,4,phish
0,1,0,1,0,0,0,0,0.191781,0,0,12,phish
1,1,0,1,0,0,0,0,0.181818,0,1,1,phish
0,1,0,1,0,0,0,0,0.179775,0,0,12,phish
1,1,0,1,0,0,0,1,0.128205,0,0,1,phish
1,1,1,1,1,0,0,1,0.2,0,0,3,phish
1,0,0,1,0,0,0,0,0.117647,0,5,4,phish
1,1,0,1,0,0,0,1,0.133333,0,0,1,phish
1,1,0,1,0,0,0,1,0.133333,0,0,1,phish
1,1,1,1,1,0,0,0,0.173913,0,0,3,phish
1,1,0,1,0,0,0,0,0.1875,0,1,11,phish
0,1,0,1,0,0,0,0,0.137931,0,0,1,phish
1,1,0,1,0,0,0,0,0.1875,1,3,1,phish
1,1,0,1,0,0,0,0,0.1875,1,3,1,phish
0,1,0,1,0,0,0,0,0.178571,0,0,18,phish
1,1,1,1,0,0,0,0,0.162162,0,0,6,phish
0,1,0,1,0,0,0,0,0.137931,0,0,1,phish
1,1,0,1,0,0,0,1,0.147059,0,0,1,phish
1,1,0,1,0,0,0,1,0.133333,0,0,1,phish
1,1,1,1,0,0,0,0,0.162162,0,0,6,phish
1,1,0,0,0,0,0,1,0.184211,0,0,2,phish
1,1,1,1,0,0,0,1,0.170213,0,0,1,phish
1,1,0,1,0,0,0,0,0.153846,0,0,4,phish
1,1,0,1,0,0,0,0,0.153846,0,0,4,phish
1,1,0,1,0,0,0,0,0.190476,0,0,1,phish
0,1,0,1,0,0,0,0,0.189189,0,0,12,phish
1,1,0,1,0,0,0,0,0.119048,0,0,4,phish
1,1,0,1,0,0,0,0,0.153846,0,0,4,phish
1,1,1,1,0,0,0,1,0.170213,0,0,1,phish
0,1,0,1,0,0,0,1,0.173913,0,0,1,phish
0,1,0,1,0,0,0,0,0.196721,0,0,4,phish
0,1,0,1,0,0,0,1,0.25,0,0,1,phish
1,1,0,1,0,0,0,0,0.1875,1,3,1,phish
1,1,0,1,0,0,0,0,0.1875,1,3,1,phish
1,1,0,1,0,0,0,0,0.1875,1,3,1,phish
0,0,0,1,0,0,0,0,0,0,0,0,phish
0,1,0,1,0,0,0,0,0.178571,0,17,18,phish
0,1,0,1,1,0,0,0,0.181818,0,0,14,phish
1,1,0,1,0,0,0,0,0.16,0,3,3,phish
1,1,0,1,0,0,0,0,0.153846,0,2,2,phish
1,1,0,1,0,0,0,0,0.169492,0,0,3,phish
1,1,1,1,0,0,0,0,0.162162,0,0,6,phish
0,1,0,1,0,0,0,0,0.147059,0,0,2,phish
0,1,0,1,0,0,0,0,0.181818,0,0,12,phish
1,1,0,1,0,0,0,1,0.14,0,0,1,phish
1,1,0,1,0,0,0,0,0.15,0,0,1,phish
0,1,0,1,0,0,0,0,0.184615,0,0,1,phish
0,1,0,1,0,0,0,0,0.243902,0,7,10,phish
1,1,0,1,0,0,0,0,0.136364,0,0,1,phish
0,1,0,1,0,0,0,1,0.189873,0,0,1,phish
1,1,0,1,0,0,0,0,0.142857,0,1,6,phish
1,1,0,1,0,0,0,0,0.113636,0,4,5,phish
0,1,0,1,0,0,0,0,0.230769,0,0,1,phish
1,1,0,1,0,0,0,0,0.136364,0,1,0,phish
0,1,0,1,0,0,0,0,0.227273,0,0,1,phish
0,1,0,1,0,0,0,0,0.235294,0,0,0,phish
0,1,0,1,1,0,0,0,0.181818,0,0,3,phish
1,1,0,1,0,0,0,0,0.146341,0,2,3,phish
1,1,0,1,0,0,0,0,0.230769,0,0,1,phish
1,1,0,1,0,0,0,0,0.192308,0,0,19,phish
1,1,0,1,0,0,0,0,0.15,0,0,1,phish
0,1,0,1,0,0,0,0,0.173913,0,0,10,phish
1,1,0,1,0,0,0,0,0.136364,0,0,1,phish
1,1,0,1,0,0,0,0,0.146341,0,2,3,phish
0,1,0,1,0,0,0,0,0.166667,0,1,12,phish
0,1,0,1,0,0,0,0,0.137931,0,2,7,phish
1,1,0,1,0,0,0,0,0.147059,0,2,3,phish
0,1,0,1,0,0,0,0,0.166667,0,1,12,phish
0,1,0,1,0,0,0,0,0.181818,0,0,13,phish
1,1,0,1,0,0,0,0,0.153846,0,2,3,phish
0,1,0,1,1,0,0,0,0.172414,0,0,14,phish
0,1,0,1,1,0,0,0,0.172414,0,0,14,phish
0,1,0,1,1,0,0,0,0.172414,0,0,14,phish
1,1,0,1,0,0,0,0,0.2,0,0,2,phish
1,1,0,1,0,0,0,0,0.136364,0,1,0,phish
1,1,0,1,0,0,0,0,0.125,0,0,5,phish
0,1,0,1,0,0,0,0,0.170732,0,1,1,phish
1,1,0,1,0,0,0,1,0.15625,0,0,0,phish
1,1,0,1,0,0,0,0,0.179487,0,0,2,phish
1,1,1,1,0,0,0,0,0.176471,0,0,7,phish
1,1,0,1,0,0,0,0,0.117647,0,2,2,phish
0,1,0,1,0,0,0,0,0.162791,1,1,1,phish
1,1,0,1,0,0,0,1,0.15625,0,0,0,phish
0,1,0,1,0,0,0,0,0.178571,0,0,18,phish
1,1,0,1,0,0,0,1,0.121212,0,0,4,phish
1,1,0,1,0,0,0,0,0.137931,0,0,0,phish
0,1,0,1,1,0,0,0,0.189189,0,0,13,phish
0,1,0,1,0,0,0,0,0.169492,0,3,3,phish
1,1,0,1,0,0,0,0,0.177419,0,0,2,phish
0,1,0,1,0,0,0,0,0.169492,0,3,3,phish
1,1,0,1,0,0,0,1,0.153846,0,0,1,phish
1,1,0,1,0,0,0,0,0.111111,0,0,5,phish
0,1,0,1,0,0,0,0,0.173913,0,0,3,phish
1,1,0,1,0,0,0,0,0.146341,0,2,3,phish
0,1,0,1,0,0,0,0,0.172414,0,14,13,phish
0,1,0,1,0,0,0,0,0.169492,0,3,3,phish
1,1,0,1,0,0,0,0,0.15,0,0,1,phish
1,1,0,1,0,0,0,0,0.137931,0,0,0,phish
1,1,0,1,0,0,0,0,0.137255,0,2,3,phish
1,1,0,1,0,0,0,0,0.15,0,0,1,phish
0,1,0,1,0,0,0,0,0.243902,0,1,10,phish
1,1,0,1,0,0,0,0,0.142857,0,1,1,phish
0,1,0,1,0,0,0,0,0.169492,0,3,3,phish
1,1,0,1,0,0,0,0,0.133333,0,1,1,phish
1,1,0,1,0,0,0,0,0.130435,0,0,6,phish
1,1,1,1,0,0,0,0,0.166667,0,1,2,phish
1,1,1,1,0,0,0,0,0.151515,0,1,2,phish
0,0,0,1,0,0,0,0,0.2,0,1,8,phish
1,1,0,1,0,0,0,0,0.179487,0,1,2,phish
1,1,0,1,0,0,0,0,0.125,0,0,2,phish
1,1,1,1,0,0,0,0,0.166667,0,1,2,phish
0,1,0,1,0,0,0,0,0.148936,0,11,4,phish
1,1,1,1,0,0,0,0,0.151515,0,1,2,phish
1,1,1,1,0,0,0,1,0.2,0,1,0,phish
0,1,0,0,0,0,0,0,0.142857,0,0,2,phish
1,1,0,1,0,0,0,0,0.179487,0,1,2,phish
1,1,0,1,0,0,0,0,0.146341,0,2,3,phish
0,1,0,1,0,0,0,0,0.166667,0,0,1,phish
1,1,0,1,0,0,0,0,0.15,0,0,1,phish
0,1,0,1,0,0,0,0,0.203704,0,0,2,phish
1,1,0,1,0,0,0,0,0.153846,0,2,3,phish
1,1,0,1,0,0,0,0,0.148148,0,2,3,phish
0,1,0,1,0,0,0,1,0.166667,0,0,3,phish
1,1,1,1,0,0,0,0,0.176471,0,0,7,phish
1,1,0,1,0,0,0,0,0.161765,0,1,1,phish
0,1,0,1,0,0,0,0,0.173913,0,1,2,phish
1,1,1,1,0,0,0,0,0.142857,0,3,0,phish
0,1,0,1,1,0,0,0,0.172414,0,0,13,phish
0,1,0,1,1,0,0,0,0.172414,0,0,13,phish
1,1,0,1,0,0,0,0,0.241379,0,0,5,phish
1,1,0,1,0,0,0,0,0.147059,0,0,1,phish
1,1,0,0,0,0,0,0,0.142857,0,0,1,phish
1,1,0,1,0,0,0,0,0.183333,0,0,2,phish
0,1,0,1,0,0,0,0,0.171429,0,0,6,phish
0,1,0,1,0,0,0,0,0.157895,0,0,1,phish
0,1,0,1,0,0,0,0,0.166667,0,1,1,phish
0,1,0,1,0,0,0,0,0.166667,0,1,12,phish
1,1,0,1,0,0,0,0,0.117647,0,2,2,phish
1,1,0,1,0,0,0,0,0.147059,0,1,1,phish
1,1,0,1,0,0,0,0,0.177419,0,0,2,phish
1,1,0,1,1,0,0,0,0.166667,0,0,4,phish
1,1,0,1,1,0,0,0,0.166667,0,0,4,phish
0,1,0,1,0,1,0,0,0.190476,0,1,11,phish
1,1,1,1,0,0,0,0,0.12,0,0,5,phish
1,1,1,1,1,0,0,1,0.2,0,0,3,phish
0,1,0,1,0,0,0,0,0.125,0,2,3,phish
1,1,0,1,0,0,0,1,0.16129,0,0,0,phish
1,0,0,1,0,0,0,0,0.105263,0,0,7,phish
1,1,0,1,0,0,0,0,0.117647,0,5,4,phish
0,1,0,1,0,0,0,0,0.137931,0,2,7,phish
0,1,0,1,1,0,0,0,0.181818,0,0,16,phish
1,1,0,0,0,0,0,1,0.133333,0,0,1,phish
1,0,0,1,0,0,0,0,0.105263,0,0,7,phish
1,1,0,1,0,0,0,1,0.16,0,0,1,phish
1,0,0,1,0,0,0,0,0.117647,0,5,4,phish
0,1,0,1,0,0,0,0,0.137931,0,2,7,phish
0,0,0,1,0,0,0,0,0.173913,0,0,8,phish
0,1,0,1,0,0,0,0,0.137931,0,4,5,phish
1,1,0,1,0,0,0,0,0.227273,0,1,1,phish
0,1,0,1,0,0,0,1,0.189873,0,0,1,phish
1,1,0,1,0,0,0,0,0.117647,0,2,2,phish
0,0,0,1,0,0,0,0,0,0,0,0,phish
0,1,1,1,0,0,0,0,0.115385,0,0,1,phish
0,1,0,1,0,0,0,0,0.170732,0,0,1,phish
1,1,0,1,0,0,0,0,0.117647,0,2,4,phish
0,1,0,1,0,0,0,0,0.208333,0,0,3,phish
0,1,0,1,0,0,0,0,0.1875,0,7,11,phish
1,1,1,1,0,1,0,0,0.166667,0,0,3,phish
1,1,0,1,0,0,0,0,0.103448,0,0,1,phish
1,1,0,1,0,0,0,0,0.117647,0,0,3,phish
0,1,0,1,0,0,0,0,0.162791,0,2,1,phish
0,1,0,1,1,0,0,0,0.181818,0,0,16,phish
0,0,0,1,0,0,0,0,0.153846,0,0,0,phish
0,1,0,1,0,1,0,0,0.190476,0,1,11,phish
1,1,0,1,0,0,0,1,0.181818,0,0,1,phish
1,1,0,1,0,0,0,1,0.181818,0,0,1,phish
1,0,0,1,0,0,0,1,0.184211,0,0,4,phish
1,1,0,1,0,0,0,0,0.142857,0,0,1,phish
0,1,0,1,0,0,0,0,0.190476,0,0,19,phish
1,1,0,1,0,0,0,0,0.2,0,0,3,phish
0,0,0,0,0,0,0,0,0.145833,0,0,13,phish
0,1,0,1,1,0,0,0,0.190476,0,0,18,phish
0,1,0,1,0,0,0,0,0.204082,0,0,2,phish
1,1,0,1,0,0,0,0,0.184211,0,0,5,phish
0,1,0,0,0,0,0,0,0.147059,0,3,7,phish
1,1,0,1,0,1,0,0,0.151515,0,0,6,phish
0,1,0,1,0,0,0,0,0.174419,0,0,13,phish
0,1,0,1,0,0,0,0,0.176471,0,0,6,phish
0,1,0,1,0,0,0,1,0.16,0,0,1,phish
0,1,0,1,0,0,0,0,0.190476,0,2,12,phish
0,1,0,0,0,0,0,0,0.207547,0,0,4,phish
1,1,0,1,0,0,0,0,0.125,0,0,1,phish
1,1,0,1,0,0,0,0,0.176471,0,0,1,phish
1,1,1,1,0,0,0,0,0.128205,0,0,3,phish
0,1,0,0,0,0,0,1,0.16,0,0,1,phish
0,1,0,1,0,0,0,0,0.205882,0,0,1,phish
1,1,0,1,1,0,2,0,0.1,0,0,1,phish
1,1,0,1,0,0,0,0,0.185185,0,0,1,phish
0,1,0,0,0,1,0,1,0.184211,0,0,3,phish
0,1,0,1,0,0,0,0,0.136364,0,0,0,phish
0,1,0,1,0,0,0,0,0.125,0,0,0,phish
0,1,0,1,0,0,0,0,0.133333,0,0,5,phish
1,1,0,1,0,0,0,0,0.176471,0,0,7,phish
0,1,0,1,0,0,0,1,0.238095,1,0,1,phish
0,1,0,1,0,0,0,0,0.192308,0,0,8,phish
0,1,0,1,0,0,0,0,0.172414,0,0,14,phish
0,1,0,1,0,0,0,1,0.151515,0,0,1,phish
0,1,0,1,0,0,0,1,0.151515,0,0,1,phish
0,1,0,1,0,0,0,1,0.176471,0,0,1,phish
0,1,0,0,0,0,0,0,0.206897,0,2,1,phish
1,1,0,0,0,0,0,1,0.190476,0,0,1,phish
0,1,0,1,0,0,0,0,0.190476,0,0,12,phish
0,1,0,1,0,0,0,0,0.190476,0,0,12,phish
1,1,0,1,0,0,0,0,0.121212,0,0,2,phish
1,1,0,1,0,0,0,0,0.121212,0,0,2,phish
0,1,0,1,0,0,0,1,0.175,0,0,1,phish
0,1,0,1,0,0,0,0,0.190476,0,0,11,phish
1,1,0,1,0,0,0,0,0.161765,0,2,3,phish
0,1,0,1,0,0,0,1,0.175,0,0,1,phish
1,1,0,1,0,0,0,0,0.2,0,0,1,phish
0,1,0,1,0,0,0,0,0.190476,0,12,13,phish
1,1,1,1,0,0,0,0,0.145161,0,1,7,phish
1,1,1,1,0,0,0,0,0.145161,0,1,7,phish
1,1,1,1,0,0,0,0,0.145161,0,1,7,phish
0,1,0,1,0,0,0,0,0.142857,0,0,1,phish
1,1,1,1,0,0,0,0,0.166667,0,0,1,phish
1,1,1,1,0,0,0,0,0.166667,0,0,1,phish
1,1,0,1,0,0,0,0,0.161765,0,2,3,phish
1,1,0,1,0,0,0,0,0.161765,0,2,3,phish
1,1,0,1,0,0,0,0,0.146341,0,0,3,phish
1,1,0,1,0,0,0,0,0.142857,0,0,3,phish
0,1,0,1,0,0,0,0,0.181818,0,7,14,phish
1,1,0,1,0,0,0,0,0.15625,0,0,1,phish
0,1,0,1,0,0,0,0,0.205882,0,0,1,phish
1,1,1,1,0,0,0,0,0.15,0,0,6,phish
1,1,1,1,0,0,0,0,0.15,0,0,6,phish
1,1,1,1,0,0,0,0,0.15,0,0,6,phish
1,1,1,1,0,0,0,0,0.15,0,0,6,phish
1,1,0,1,0,0,0,0,0.131579,0,0,1,phish
1,1,1,1,0,0,0,0,0.177778,0,0,1,phish
0,1,0,1,0,0,0,0,0.181818,0,7,14,phish
0,1,0,1,0,0,0,0,0.135135,0,0,6,phish
0,1,0,1,0,0,0,0,0.155556,0,3,14,phish
1,1,0,1,0,0,0,0,0.162162,0,1,1,phish
1,1,1,1,0,0,0,0,0.166667,0,0,2,phish
1,1,0,1,0,0,0,0,0.1,0,0,1,phish
1,1,0,1,0,0,0,0,0.1,0,0,1,phish
0,1,0,1,0,0,0,0,0.181818,0,0,14,phish
1,1,1,1,0,0,0,0,0.140351,0,0,3,phish
0,1,0,1,0,0,0,0,0.181818,0,0,14,phish
1,1,0,1,0,0,0,0,0.1,0,0,1,phish
1,1,1,1,0,0,0,0,0.166667,0,1,2,phish
1,1,0,1,0,0,0,0,0.131579,0,0,1,phish
0,1,0,1,0,0,0,0,0.172414,0,0,14,phish
1,1,0,1,0,0,0,1,0.194444,0,0,1,phish
0,1,0,1,0,0,0,0,0.153846,0,0,14,phish
0,1,0,1,0,0,0,0,0.125,0,0,1,phish
